"kenID","school_white_10","school_econ_15","log_price_5","log_price_10","log_avg_price_10"
803,0.2227,0.536,12.3169988937233,12.3273542456223,5.27384740416927
804,0.2169,0.5281,11.9783875469847,12.058538914415,4.49753708997459
805,0.1643,0.5546,12.3188654730053,12.3488252804532,4.733285437766
806,0.3899,0.4827,12.0982646928959,11.937212327319,4.77046002297345
807,0.1899,0.5252,12.3693246397453,12.2795886059438,5.09161233437588
808,0.224,0.4044,11.8349509914445,11.8232883716451,4.67988426013917
809,0.4811,0.3027,12.7160479078413,13.0002459618302,5.10259319461916
810,0.3361,0.5188,13.0268361340434,13.3141787252094,5.84057188749768
811,0.6003,0.2709,13.2038972803856,13.3536338159301,5.25526110708237
812,0.1933,0.4235,11.2499360051088,11.5133720322442,4.3313200102671
813,0.2079,0.5841,12.7440269366844,12.6047369025197,5.12920261471336
814,0.0663,0.6187,12.5615769044846,12.6550937851909,5.14736365430307
815,0.4389,0.3894,13.1092781378557,12.9695617871464,5.22033798708139
816,0.2412,0.437,11.6526874073454,11.6526874073454,4.12974709796848
817,0.199,0.4302,13.3212142361495,13.2358706181979,5.7224439281854
818,0.2379,0.4882,12.1039291718615,11.9813486791427,5.06257477965731
819,0.3622,0.4399,12.2986518268233,12.3027959677419,4.80209788517141
820,0.2021,0.5793,12.4715570373339,12.4510999903444,4.94787013295928
821,0.1311,0.5855,12.4185596166559,12.1470157395174,4.76760701211548
822,0.2227,0.536,12.3396196630326,12.1508619137843,5.11519348798003
823,0.498,0.3711,12.9522865470268,12.95280798526,5.11896758963879
824,0.6065,0.2491,13.1073512572838,13.1252734249059,5.27382024734759
825,0.0574,0.6244,12.9242904160185,12.6085181993695,4.80515728421452
826,0.2385,0.4038,11.9011481057741,11.4939250957789,3.88143389259889
827,0.0481,0.6152,12.1723865878754,12.0277431098066,4.88067314319098
828,0.3279,0.3642,13.629194232697,13.5974857584581,5.47958503486323
829,0.052,0.6182,11.60276616897,11.3523654003492,3.99603321675531
830,0.256,0.4139,11.8761787242691,11.9520832140449,4.42914277940669
831,0.1481,0.6,12.5523537602849,12.3305983303509,4.9817308910222
832,0.3461,0.4606,12.0178943716015,12.1232164420198,4.60322128811976
833,0.0574,0.5883,12.0101398750211,11.9733241856601,4.5392536491562
834,0.2821,0.5257,11.8586405686726,11.7158663089669,4.37063196126
835,0.2933,0.531,13.0157086913358,12.8270767299948,5.38472989759856
836,0.2344,0.5203,12.4733479082043,12.578739041887,5.13422602498753
837,0.256,0.4038,11.8655258692349,11.9037040859893,4.7567945344688
838,0.1827,0.443,12.8719770896962,12.8837891611287,5.25503140144392
839,0.3159,0.4874,12.8715402569834,12.862789216974,5.6398737995684
840,0.4888,0.3064,12.0745392555683,12.0069100713368,5.09753566492493
841,0.2384,0.5241,11.9117002426448,11.9169895921628,4.59457020415742
842,0.1988,0.5846,11.9568417594526,12.0996893848247,5.05873061374253
843,0.2191,0.4044,11.7127528958938,11.7662062919547,4.4769469657698
844,0.1753,0.5594,12.6227414241457,12.7359064634668,5.75288655780188
845,0.2016,0.4064,13.1620643598252,12.9771318038316,5.4673240052747
846,0.199,0.4415,12.2379346186789,12.1980404738329,4.67509915253465
847,0.2922,0.4659,14.5121416626067,14.4909971487657,6.99439360306285
848,0.1975,0.536,12.6305230535494,12.6731031092965,5.23052769949166
849,0.2909,0.4659,13.1911428927992,13.2555530449225,5.52072224511069
850,0.6003,0.2223,13.3717592998626,13.6199011068028,5.48254460637408
851,0.1708,0.536,12.3048314175534,12.3780515493394,5.26923864904737
852,0.2996,0.5029,11.4075649493124,11.2065512593554,4.11142944751322
853,0.1371,0.5806,12.206972240773,12.1631651445189,4.92982790523968
854,0.1993,0.4223,11.9428360006495,11.7576191354348,4.30628020559779
855,0.1899,0.5091,12.2796947854008,12.218643302704,4.85293298134761
856,0.0406,0.5746,13.3179301609483,13.3410525783334,5.7859834669416
857,0.2844,0.5423,12.4372930907416,12.3805035696689,5.03528237719489
858,0.2705,0.4139,11.744830521953,11.6202839829913,4.09734339455962
859,0.5383,0.2589,13.7409217009732,13.7311094077305,5.42420480595955
860,0.2405,0.4752,12.6784172824779,12.6028150061829,5.11441676371682
861,0.4128,0.3693,12.2730301136551,12.4140010310379,5.11176246176759
862,0.1776,0.5729,12.2662265683499,12.2487595665535,5.57361608073443
863,0.1643,0.5594,12.4316133214441,12.2958498191756,4.65681057013302
864,0.3743,0.4605,13.0423456694183,13.2304382060594,5.46719816636607
865,0.0574,0.585,12.8845508863415,12.8445075356964,4.92201316599784
866,0.2922,0.4659,13.5646263942491,13.4655924178978,5.96986162525359
867,0.1463,0.5661,12.7000369122208,12.477663445082,5.10797674280966
868,0.1827,0.4479,14.084888629618,13.7703124658224,6.1943453893046
869,0.1933,0.5508,12.4086052429403,12.5908417273801,5.0781325588319
870,0.2385,0.4149,12.4244166976523,12.1386633409676,4.35254761674948
871,0.1215,0.5805,13.9059223968245,13.7187426495597,6.04369901095657
872,0.3218,0.5282,13.1425580846898,13.0040301904425,5.39532065768465
873,0.4297,0.3711,12.968979070505,12.9451146463652,5.17845949240218
874,0.3015,0.5188,13.4336643154547,13.4040106101868,5.9330530838235
875,0.3777,0.4042,12.3787646533483,12.3865174423113,4.82688792130961
876,0.2996,0.4896,11.6318189949106,11.6450496178973,4.8034339872028
877,0.1606,0.5274,12.3305637980433,12.2539496943652,5.5284059452322
878,0.1737,0.5798,12.4773712386044,12.5369488966473,5.14024969197001
879,0.6065,0.2491,12.845203529537,12.7391977767909,5.28777852755792
880,0.064,0.6446,11.6384861759424,11.796132539538,4.46288055168967
881,0.1418,0.5372,12.2905669683535,12.062394712136,4.60381927391713
882,0.4519,0.2992,13.217218908417,13.0601096514931,5.3845693719547
883,0.4003,0.3702,13.1278483076349,13.1888531186732,5.55143516777404
884,0.199,0.4577,13.2707833825226,13.2707833825226,5.88118947477566
885,0.1787,0.5754,12.7660312318464,12.669963882107,5.02154358180379
886,0.2528,0.3969,12.1547793511426,12.1771586353655,4.67445554802884
887,0.5819,0.269,12.7965778341182,12.8577205189121,5.21667500511037
888,0.2739,0.5213,12.0668105781967,11.818412371929,4.67347815631712
889,0.1605,0.5003,11.3898534673802,11.7422719605857,4.43423950612082
890,0.3361,0.5188,13.213154269686,13.339301152661,5.86184435290809
891,0.1606,0.5274,12.1839676197476,12.2127999662796,5.52197518560392
892,0.2573,0.4841,13.0273931398131,13.1081934565898,5.60609687577659
893,0.2412,0.4419,11.7204814932136,11.7348065052527,4.62742861885318
894,0.2165,0.4841,13.1143312057071,13.0433201700639,5.32376774074504
895,0.171,0.5666,11.6786093806112,11.6172291724029,4.35575580860953
896,0.2342,0.5323,12.1505599355999,12.3124576362342,4.82178044172877
897,0.3278,0.4469,12.265284505162,12.5040762669301,5.13259507647082
898,0.2015,0.5594,12.6299668891067,12.7391390982321,5.75740127961343
899,0.2385,0.4044,12.0666956290615,12.1376153450637,4.19039537677969
900,0.1845,0.5128,11.9704136011455,11.8582866490087,4.38188287434086
901,0.0574,0.585,11.5708679047149,11.8100877701726,4.15583782626746
902,0.2362,0.5297,11.5080375384974,11.7417822645559,4.70377312053865
903,0.2156,0.4862,12.0687053337373,12.2402083364598,4.78578862663607
904,0.0677,0.6427,11.0895061402019,11.3917765209947,4.17390407625331
905,0.2906,0.5256,11.9790151948948,12.0731125182739,5.03279592343291
906,0.2859,0.4332,11.5635805557492,11.4318574818814,4.03044405972956
907,0.2729,0.5257,12.2428866186529,12.2368443041969,4.71137804255119
908,0.4971,0.28,13.5109513986467,13.2990844659785,5.22452226852102
909,0.2272,0.4246,11.8593480324446,11.8429483779115,4.62846963345249
910,0.1605,0.5003,11.1883027447062,11.2456268236644,4.03868384979667
911,0.2856,0.5188,12.1599428394679,12.2654814697406,4.92444321775181
912,0.1605,0.5,12.0975170309758,12.3127403564359,5.32032344681065
913,0.3088,0.3735,13.4013578214585,13.5975044816966,5.99303306633828
914,0.0904,0.6126,11.4947614943426,11.7218524379252,4.62298947521995
915,0.3995,0.3005,13.1507564519055,13.1681012690782,5.35570380994283
916,0.4305,0.3146,12.7674725552591,12.6892701021787,5.46933949119411
917,0.5444,0.25,12.3543489623085,12.2008454359435,4.75636220758513
918,0.1643,0.5594,12.0713977422036,12.0796365927701,4.63423371997349
919,0.0518,0.6166,12.1770556964597,12.085410469311,4.97747829276037
920,0.066,0.6115,11.6756627456277,11.6519654076359,3.8898755511727
921,0.2469,0.4064,12.4090134895269,13.0234020960131,5.57935881377348
922,0.0481,0.5929,12.3795006045985,12.0803834384287,4.89319395005664
923,0.3845,0.4477,12.5396836498704,12.4153426247588,4.71959113170431
924,0.3399,0.4639,12.0930905666282,12.1110061860236,4.78000965497595
925,0.3695,0.4749,12.2258752728264,12.1194248388045,4.70830512689068
926,0.224,0.4044,11.7795881701979,11.8476372242888,4.67010550339161
927,0.2384,0.5068,11.9537577169157,12.2420428893194,4.8327335554999
928,0.0574,0.585,11.6980209483699,11.7220481821621,4.57390962657884
929,0.1463,0.5691,12.5456828108423,12.6165584620952,5.08793763500768
930,0.2679,0.5034,12.5288877610607,12.6855543406642,5.53408410908301
931,0.1827,0.4912,14.2209756660724,14.2142866779216,6.69134575313786
932,0.256,0.4139,11.7714361601217,11.8806194753914,4.35767886886702
933,0.5979,0.1992,13.3822168000373,13.5603496270826,5.17543874541908
934,0.3429,0.4913,12.0874794067479,12.0113154861521,4.91457289811493
935,0.3482,0.468,11.4616321705827,11.7639132963686,4.55817605797969
936,0.3974,0.4092,12.2146051400451,12.1773485298409,5.01043860808816
937,0.0518,0.6166,11.9466540383513,11.9515387549089,4.84640902557139
938,0.256,0.4139,11.9860492215522,11.998091341682,4.47515033496398
939,0.2705,0.4273,12.1204973278227,12.1234359281123,4.60720611208336
940,0.1909,0.4829,11.5480995399779,11.5438425676049,4.45655532188604
941,0.2064,0.5289,12.2257772288045,12.0219695026538,4.68121877392835
942,0.279,0.4625,12.7512272296198,12.5680888548799,5.18800795863228
943,0.0923,0.5764,11.9803507732012,11.7382781295958,4.47380786779126
944,0.2231,0.4862,12.3821245893105,12.3199212849233,5.01841164640786
945,0.5444,0.25,11.679498664796,11.7111395086967,4.78886163738117
946,0.1217,0.5461,12.3925522124728,12.3999521511579,4.91151600216016
947,0.2344,0.5203,12.3748867189656,12.4590856304467,5.05739228165109
948,0.2728,0.4136,13.1996206709497,13.3701655114616,5.4199489868926
949,0.2233,0.4266,12.9494370667394,13.0345150684667,5.67415556676219
950,0.076,0.6266,11.6220596513676,11.8212598036728,4.42003507485959
951,0.3226,0.459,11.9447078813958,12.8536666048636,5.48471228260497
952,0.2867,0.4239,11.968703386952,11.9742806931218,4.78687238435254
953,0.2079,0.5686,12.5580490686874,12.5153938930854,5.27000790855086
954,0.12,0.5782,12.2778117426852,12.3994783785804,5.09074630712924
955,0.3862,0.4346,12.0167264737993,12.3413025947903,4.98506377871729
956,0.4811,0.3016,12.961871803197,13.2843652982762,5.18877032181637
957,0.199,0.4815,11.8395060833004,11.8175457721423,4.44363430255393
958,0.3259,0.4415,12.6579441264525,12.6222303831771,5.1123515775989
959,0.2469,0.4064,13.3926060639041,13.2816507465108,5.4160448451056
960,0.3059,0.4426,13.3723435826721,13.146284961121,5.32389105429231
961,0.3636,0.4092,12.4155228697124,12.3979319068046,4.85017307165519
962,0.2498,0.5232,12.0645908750982,12.0642984853019,4.54102945238923
963,0.1349,0.5782,12.4296161168657,12.5409165728894,5.04693379301951
964,0.3159,0.4874,12.8106071677335,12.936852740897,5.59388055128818
965,0.2412,0.437,11.8041014266763,11.7897993387054,4.29968253081851
966,0.1899,0.5091,12.3089901795369,12.3257427883681,5.22133912526399
967,0.3468,0.4385,12.3086292338553,12.3262882755837,5.05684562542028
968,0.2623,0.4038,12.5931700962802,12.6516130694634,5.12560073442675
969,0.0923,0.5654,11.7636841833174,11.7380670189471,4.48113527300989
970,0.1779,0.4807,11.8837991283088,11.9127077899429,4.57658756712448
971,0.2986,0.5509,12.9651246009778,12.7625087805801,5.34654737385891
972,0.256,0.4139,11.756851555467,11.8124743474868,4.28953298472288
973,0.1899,0.5091,12.3243000268948,12.3054402392504,5.2860210760822
974,0.2821,0.5257,11.9737201549204,11.8852645826463,4.35708439717981
975,0.1533,0.5588,12.0638452664621,12.2297520620839,4.64951142071182
976,0.1708,0.5252,12.6288044885371,12.4215423839128,4.81967573696663
977,0.2132,0.4912,11.9048324084795,12.6317651273183,5.24940597003026
978,0.2393,0.4517,12.2704549044594,13.2322934367765,5.95834484488076
979,0.2728,0.4032,13.3478976686211,13.3116820637575,5.43208179451771
980,0.4915,0.3429,13.8869564184123,13.5088193211493,5.21397605811427
981,0.2426,0.4469,12.392884107597,12.3556414159958,4.81736441161992
982,0.256,0.4038,12.0323143193967,12.0235224910098,4.68674648633777
983,0.2208,0.4829,11.9872945517256,11.9643570012393,4.51556271478742
984,0.2344,0.4752,12.7812805282254,12.7425335269205,5.31269698252996
985,0.076,0.6431,11.5889601512462,11.6052311357543,4.24349849335308
986,0.0699,0.5836,12.6094021415079,12.7956077809664,5.47063530356899
987,0.1118,0.6038,13.7101500423064,13.4047187883504,5.89566264642876
988,0.3218,0.5509,12.4358453752066,12.4392512765815,5.2076204791278
989,0.2662,0.5184,11.6690741474602,11.7558716435806,4.6524649468849
990,0.1988,0.4833,11.6395581159036,11.7659190382533,4.50637253200893
991,0.3768,0.3265,13.2827800988102,13.1737786643505,5.36831300176601
992,0.4389,0.4,12.7536158522313,12.7987854288298,5.2647786800633
993,0.368,0.4514,11.8167269193019,11.8019408147127,4.84060113706142
994,0.6362,0.265,13.6949235949752,13.7533592296931,5.92199388292485
995,0.2132,0.4912,13.2078803049271,12.8067755356988,5.49461866645302
996,0.3218,0.5509,12.3360600155188,12.4910312627422,5.17957943762616
997,0.062,0.5883,11.6794182382815,11.6893567917024,4.43196732720784
998,0.3257,0.4588,12.9344260817443,13.3914085714476,6.14925260365253
999,0.2219,0.5263,13.1906629419429,13.0072445707858,5.65246391679164
1000,0.2379,0.4882,11.5493923899269,11.7559422293247,5.01026189105668
1001,0.0923,0.5654,12.1743239472156,12.0435537160324,4.63997249852354
1002,0.2079,0.5845,12.3682952311224,12.3044789365228,5.03353312629974
1003,0.256,0.4149,14.0361660165413,13.7735988495047,6.25065802069624
1004,0.1799,0.5422,11.3175186686276,11.0585816880762,4.14241383168874
1005,0.2712,0.4426,13.4642968646407,13.3778540729286,5.62869535662891
1006,0.2393,0.5,12.2183717011172,12.3568366444507,4.85644472458453
1007,0.2549,0.4149,12.0311238430656,12.0549590158604,4.53201760345817
1008,0.3072,0.4127,12.614865543731,13.0100677583006,5.35422216160288
1009,0.528,0.2893,12.8525212230809,12.8797821321976,5.12552704289708
1010,0.3399,0.4639,12.1574057239411,12.2115830602694,4.84330165520993
1011,0.3829,0.3711,13.067695976062,13.0468852362284,5.16749316332014
1012,0.5849,0.25,11.9518253491646,12.3115581533762,4.76588839516175
1013,0.498,0.3711,13.1669160044534,13.0661456974766,5.01703742332919
1014,0.2392,0.5486,12.5190569008442,12.435772435267,5.20930854144103
1015,0.1992,0.5269,12.591670874278,12.4191052530937,5.14265896734961
1016,0.1036,0.6166,11.1105804841983,11.3758162509978,4.40443615518697
1017,0.1899,0.5252,12.8199736760803,12.5970584323735,5.15900472322294
1018,0.0923,0.5836,12.2170125855685,12.3333414130412,4.94470700768214
1019,0.235,0.5483,12.4871076752602,12.576048735708,4.91565479327518
1020,0.4305,0.3194,11.6994050319128,13.0357093002119,5.68502260350082
1021,0.21,0.545,10.4801219840339,12.2643431258227,4.61242083637712
1022,0.4307,0.3019,13.1569193815459,13.289815673294,5.38128809108565
1023,0.2321,0.4909,12.6785731549745,12.9455545972956,5.58542639984424
1024,0.4043,0.4446,12.9813756841034,12.7128902478986,5.5197258134388
1025,0.1899,0.5091,12.6459391803557,12.4691578039373,4.98166158065687
1026,0.3621,0.3146,12.740590381553,12.6452545660285,5.46928175752709
1027,0.515,0.3034,13.0988900212187,13.2146872845498,5.32760185932552
1028,0.378,0.4434,12.2469266395384,12.2357393167109,4.9704505964592
1029,0.1984,0.4442,11.8130300574206,11.7403257212473,4.47587438200857
1030,0.3533,0.4208,12.2542673943798,12.0467512127047,4.7588015881569
1031,0.1827,0.472,12.5596892174133,13.1444885995054,5.62788438838333
1032,0.2021,0.5886,12.4302156971775,12.5938404086793,4.98160667794789
1033,0.3074,0.4755,12.4028722215048,12.3167182703617,4.93279266447517
1034,0.1463,0.5846,12.3120293584271,12.2727489191084,4.69317740030043
1035,0.1899,0.5091,12.3414772825364,12.3297150247678,4.92142878228741
1036,0.1463,0.5849,12.649636042237,12.4823506522343,5.26855688397038
1037,0.3218,0.5282,12.6354170274283,12.7221469707318,5.32128654365677
1038,0.1737,0.5666,12.5014252242862,12.4978030125685,5.06577099696828
1039,0.1409,0.535,12.0007690123443,11.9465892274371,4.50142614091522
1040,0.1827,0.4479,12.6642092645157,12.8719613898941,5.14624776976452
1041,0.4389,0.3955,12.489673651748,12.5543409075305,5.19857492878422
1042,0.3482,0.468,11.5675675209913,11.7790987053009,4.50609763734209
1043,0.378,0.4427,12.5654589105138,12.5638247867835,4.82258616603678
1044,0.2723,0.4426,12.4780063610138,12.6699464142606,5.0036442469074
1045,0.0481,0.5852,12.170445467887,12.0267465979154,4.87995469124926
1046,0.3361,0.5188,13.5179128207251,13.3053347230398,5.78863482818667
1047,0.3824,0.4438,12.1372583295298,12.2132610325573,4.85617323246138
1048,0.2728,0.3956,13.0898401856988,12.9916217405329,5.59309930023071
1049,0.1887,0.4829,11.6181859756277,11.6536724290087,4.50819331803038
1050,0.2271,0.4899,11.8370539731316,11.9745818527281,4.69812851144071
1051,0.1781,0.5508,12.4754125237341,12.3716294559914,5.09925282497432
1052,0.4128,0.3675,12.8362267767622,12.8287168864525,4.88395807216962
1053,0.2011,0.5583,11.2665132867167,11.1945092331486,4.20122092839779
1054,0.3777,0.4042,12.4191658609909,12.4374048009263,4.80614338114714
1055,0.1429,0.5617,12.6408395649317,12.6348157075342,4.9755281884461
1056,0.5572,0.269,12.9320096488325,13.2302195263772,5.51630645642085
1057,0.1899,0.5252,12.7782520369858,12.7134710280084,5.1114171436421
1058,0.1606,0.5274,12.176271984043,12.2087130456039,5.51061147492893
1059,0.2004,0.5487,12.1951001674625,13.4993038316884,5.96818414937264
1060,0.199,0.4577,12.3788698224076,12.305205622761,4.73339012277199
1061,0.2639,0.5279,12.3740416960997,12.5028227290124,5.12137969062275
1062,0.2705,0.4273,12.2535667320585,12.1439247461779,4.70037126893248
1063,0.2067,0.4546,12.1034860567551,12.0199465273622,4.72937522304637
1064,0.143,0.5677,12.4998610364137,12.4334358531593,5.14279566396512
1065,0.2705,0.4225,12.0076217068063,11.9721061537935,4.44916528816065
1066,0.2227,0.5061,12.8212042291054,12.7758933288027,5.26671885050392
1067,0.1463,0.5557,12.9028631810049,12.7214678130105,5.20990628315356
1068,0.2289,0.5438,12.1148341650959,12.0786709989955,4.68674279968144
1069,0.1215,0.5836,12.7445134364264,13.0390361148146,5.70420905032653
1070,0.2412,0.4419,11.7152538765705,11.7713214268992,4.66356361466095
1071,0.2012,0.557,12.2344171185393,12.4085598719641,5.07067433272761
1072,0.4389,0.4064,13.0518979937318,13.0339692266417,5.06332641107445
1073,0.2818,0.5688,12.2451972002142,12.5353044476387,4.85781350867534
1074,0.4128,0.3693,12.7559266562636,12.717231546953,4.95281831050567
1075,0.2045,0.4829,11.5089174435727,11.6639283385068,4.4823594073876
1076,0.2231,0.4862,12.3036518400815,12.3784883564523,5.05307517912555
1077,0.2405,0.4799,12.4855435988229,12.4045945567354,5.13216419412336
1078,0.2445,0.4935,11.574584845357,11.5289956451477,4.4792690374416
1079,0.1217,0.5686,12.1052684009536,12.3391207964122,4.87059821387415
1080,0.174,0.5528,11.6021565983933,11.5025143135256,4.69476863029802
1081,0.2064,0.5297,11.2867774046357,11.5281706641257,4.36778444445423
1082,0.3451,0.4136,13.2751709842842,13.3198931453686,5.37031937271126
1083,0.3776,0.3702,13.2085410736454,13.1770646081744,5.44009423411907
1084,0.0514,0.6772,12.041591007061,11.8161996319709,4.44946913829475
1085,0.1181,0.5855,12.3864756965015,12.326540961481,4.91701375440302
1086,0.1705,0.5386,12.5509735466636,12.4797070093294,5.06334411948025
1087,0.256,0.4149,11.7717449927369,11.8799877181346,4.56316415744279
1088,0.2679,0.5091,13.19514904713,12.9708134792771,5.45566037404228
1089,0.2379,0.4882,11.6088490929404,11.8313064661713,4.68890269335509
1090,0.1827,0.4479,12.8641106489766,12.7944230403956,5.10364525466599
1091,0.2034,0.4829,11.9765336871271,11.8805733188291,4.60557710318606
1092,0.2705,0.4225,11.5576502337497,11.653356748504,4.13041609112661
1093,0.3102,0.4818,12.750139603076,12.7377297788761,5.44382580959391
1094,0.5359,0.2175,13.4003170318785,13.4719836959256,5.28150533296534
1095,0.1827,0.4479,12.8319442292427,12.9358182473085,5.20902757776659
1096,0.199,0.4302,13.3212142361495,13.3212142361495,5.79827322791319
1097,0.0484,0.6073,11.8435233383988,12.1772615636761,4.79225206113326
1098,0.0782,0.5659,12.1441972418121,11.9117015849276,4.44304647249983
1099,0.5685,0.2517,11.9469780299303,12.0915732752388,5.01022587696316
1100,0.2705,0.4225,11.1993100104919,11.6110226665098,4.08808165778139
1101,0.256,0.4149,13.2450419658191,13.6077504337718,6.08480961552689
1102,0.5819,0.269,12.8850575122776,12.8987197010484,5.12935359595852
1103,0.3354,0.4207,14.67205604126,15.0523755637433,7.45679730405675
1104,0.2469,0.4179,13.0178913558076,13.1376460009355,5.53717992439967
1105,0.3316,0.4207,12.9833932214835,13.2545819642513,6.15125990855917
1106,0.2412,0.437,12.1534953692959,12.0625107979512,4.59785146939861
1107,0.2405,0.4567,12.5877230888723,12.5643063739329,4.95830356598615
1108,0.2733,0.4752,12.4917214021958,12.6479768237226,5.1595712580389
1109,0.2227,0.536,12.9936205015116,12.9813756841034,5.55895899428233
1110,0.1899,0.5091,12.2643415536542,12.3453997107513,4.78471372098353
1111,0.2996,0.5029,12.1441972418121,11.7320609948869,4.43945320700057
1112,0.3399,0.4831,12.1216034889037,12.0248792521205,4.743484123989
1113,0.3533,0.435,12.0241010275005,11.9941849530658,4.88923873753004
1114,0.2412,0.437,12.0545518378889,12.0418529240347,4.67848663068087
1115,0.4542,0.3755,13.0833780285507,13.1473119572323,5.47133368020833
1116,0.199,0.4577,12.1761442249882,12.2195453684405,4.57138690318044
1117,0.199,0.4444,12.3608302839779,12.3084358166857,4.78549475011886
1118,0.1899,0.5091,12.5988323811408,12.5562403520991,5.12490460830173
1119,0.5572,0.2793,13.7277498093568,13.7324732375772,5.53972432194625
1120,0.2674,0.4225,11.6552909716503,11.8353704929828,4.3124300095358
1121,0.171,0.5666,11.6425492327637,11.6670285245208,4.40211843584154
1122,0.256,0.4139,12.0248504841795,12.0083836116051,4.4854425107452
1123,0.0721,0.5967,13.2519871451978,13.3065165890273,5.86700983648985
1124,0.6065,0.2491,12.4707419436729,12.6021979770623,5.26035430222283
1125,0.2137,0.4913,12.3779229024568,12.2968270087986,5.09796828602892
1126,0.2705,0.4225,11.5179130064813,11.7384661408842,4.21552478386516
1127,0.2069,0.5274,12.3565784049843,12.2971384771823,5.50125453706859
1128,0.2321,0.4909,12.4793007610118,12.736083058711,5.48339761465159
1129,0.1898,0.4823,11.756734016728,11.7244911393844,4.34782460682527
1130,0.0555,0.585,12.1939109915031,11.9512691016443,4.39512176792359
1131,0.2161,0.4913,11.8890304177719,11.8808963686508,5.38377002937367
1132,0.2574,0.5602,12.408360214965,12.2933710181659,5.01504489085162
1133,0.2845,0.5282,10.4380297019429,11.1526726996836,4.05785518224666
1134,0.3829,0.4207,13.062507210251,13.137892179022,5.37602303778575
1135,0.1975,0.536,12.9574101148501,12.8113444395881,5.22327857670252
1136,0.5073,0.3451,13.2136180721071,13.3627604273924,5.52614154660874
1137,0.2674,0.4369,11.7933517779484,11.7399255702114,4.25227807809458
1138,0.1038,0.6167,11.8479681087818,11.5219953201997,4.02191722828651
1139,0.5925,0.2331,12.1792793906349,12.1863516813395,5.20594930446771
1140,0.1533,0.5588,12.0930427955674,12.0953220740299,4.69514068046784
1141,0.2613,0.4235,12.4402748242011,12.4760616140759,4.6444649348622
1142,0.0721,0.5798,13.3432644161658,13.0542986464902,5.82170712991369
1143,0.4003,0.3702,12.6618505675119,12.9674390650673,5.44982140424866
1144,0.3114,0.4611,11.6360276621042,11.5479064338655,4.41118244310297
1145,0.3794,0.4231,12.1568824013394,12.2393865245601,4.83899963914095
1146,0.4305,0.3194,12.4328097323545,12.3764059630121,5.27581405568677
1147,0.256,0.4149,13.0495776076787,12.740452022315,5.21751124254639
1148,0.2069,0.5724,11.9865475397387,12.3691264319665,5.06545360165165
1149,0.3794,0.4231,12.1392203387205,12.2333229600203,4.79520194265194
1150,0.0724,0.6255,12.1268941476531,12.2968777431281,4.89728740860493
1151,0.5164,0.3955,12.7149776761373,12.7193203338283,5.22651143497219
1152,0.1708,0.5252,12.28654602968,12.6016557537839,4.98550413535858
1153,0.2528,0.4038,12.2180012163954,12.0723126553506,4.70781431560769
1154,0.2227,0.5061,12.2769038262908,12.331676867812,5.08607604437318
1155,0.3354,0.4207,12.8130626296389,12.9059116714152,5.27723825489224
1156,0.3468,0.4092,12.2866382933697,12.3183591214077,4.86030375649666
1157,0.2729,0.5257,12.1896891662796,12.1621788080402,4.58531741743486
1158,0.1827,0.4912,14.1006895001979,14.1626400890595,6.6396992169235
1159,0.2881,0.5282,12.0312712413741,12.0474946796357,4.66114495515254
1160,0.2895,0.5028,12.7337553863626,12.5953895517482,5.08601298362712
1161,0.199,0.4543,12.0099360997025,12.6998233185057,5.20074698440971
1162,0.1662,0.5165,12.4391665276976,12.4850923075294,5.11950165708333
1163,0.4307,0.3528,12.8049091466189,12.8616217956748,5.32717106589402
1164,0.2469,0.4064,14.0165091087669,13.8154807797209,6.39111645794518
1165,0.1606,0.5274,12.3452352779202,12.3153982896158,5.48628959485081
1166,0.1418,0.5594,11.7328638853355,11.7910495046099,4.44644522674525
1167,0.1817,0.5438,11.8719179214012,11.8622849382838,4.50313413815829
1168,0.5398,0.2848,13.5127825273072,13.4624797597678,5.52281360257163
1169,0.3695,0.4749,12.2616870902853,12.2130929454578,4.84465941583839
1170,0.368,0.4493,11.7384677370521,11.7876075693136,4.85212713422754
1171,0.3482,0.468,11.3249831412203,11.7968212113278,4.57193496398961
1172,0.2705,0.4369,11.522479677775,11.4860680108003,3.96312668183934
1173,0.2667,0.4855,11.7981044072039,12.1761860117227,4.82146634734486
1174,0.2613,0.4235,12.4607148639038,12.4491717536227,4.63753282080508
1175,0.6065,0.2427,13.2441384343302,13.1819403918482,5.21482216420098
1176,0.4003,0.3019,12.6857945242448,12.9988891777024,5.31475109016129
1177,0.1563,0.5129,12.8499192816989,12.5924194921105,5.07208843534076
1178,0.2965,0.4678,12.4539088094348,12.5736380721517,5.66443751378449
1179,0.6209,0.2085,11.9770367685111,12.0383769408001,5.18663524491075
1180,0.3053,0.4974,12.7408100893425,12.7483646361246,5.32931106116904
1181,0.2067,0.5969,12.5545440321182,12.496484322719,5.24900316509505
1182,0.0678,0.6553,11.6985748118569,11.6989438832765,4.37873873545222
1183,0.0518,0.6166,12.3752878548188,12.1395172769892,4.93330706555508
1184,0.3451,0.3702,13.2725583580453,13.1916379158861,5.26665847065271
1185,0.256,0.4149,13.4588356140255,13.2844822268808,5.79837482112224
1186,0.2728,0.3598,13.396083230128,13.390372534215,5.67482626082179
1187,0.3149,0.3242,13.5120757264183,13.3603738661005,5.67747990845238
1188,0.2139,0.5207,11.6904438382582,11.6368123037945,4.81332435573152
